"license","Licensee Information","Business Name:","License Number:","In Business:","Location Address:","City/Town:","State:","Telephone Number:","Trade Name","Address","Town","County","License #","Permissions","Expiration Date","On or Off","latitude","longitude","accuracy","marker-size","marker-color","marker-symbol"
"7802",NA,"OCEAN GARDENS RESTAURANT & TAVERN","7802","Yes","390 MAIN STREET","GORHAM","ME","650-5802","OCEAN GARDENS RESTAURANT & TAVERN","390 MAIN STREET","GORHAM","CUMBERLAND","7802","S-V-M","09/29/2015","ON",43.687403,-70.418258,"street_address","small","#f44","restaurant"
"7807",NA,"ASIAN GARDEN","7807","Yes","168 MAINE STREET","BRUNSWICK","ME","725-7888","ASIAN GARDEN","168 MAINE STREET","BRUNSWICK","CUMBERLAND","7807","S-V-M","09/13/2015","ON",43.913663,-69.964905,"street_address","small","#f44","restaurant"
"7808",NA,"BANDITO'S MEXICAN GRILL","7808","Yes","68 SHORE ROAD","OGUNQUIT","ME","646-4221","BANDITO'S MEXICAN GRILL","68 SHORE ROAD","OGUNQUIT","YORK","7808","S-V-M","07/13/2015","ON",43.2471559,-70.598022,"street_address","small","#f44","restaurant"
"7809",NA,"THAI SMILE 2","7809","Yes","41 MAIN STREET","MEXICO","ME","364-2710","THAI SMILE 2","41 MAIN STREET","MEXICO","OXFORD","7809","S-V-M","12/02/2014","ON",44.5564536,-70.5447386,"street_address","small","#f44","restaurant"
"7810",NA,"LINDA BEAN'S MAINE LOBSTER CAFE","7810","Yes","1001 WESTBROOK STREET","PORTLAND","ME","774-6371","LINDA BEAN'S MAINE LOBSTER CAFE","1001 WESTBROOK STREET","PORTLAND","CUMBERLAND","7810","S-V-M","09/29/2015","ON",43.647279,-70.3105199,"street_address","small","#f44","restaurant"
"7812",NA,"ORCHID THAI RESTAURANT & BAR","7812","Yes","202 US ROUTE ONE","FALMOUTH","ME","939-3210","ORCHID THAI RESTAURANT & BAR","202 US ROUTE ONE","FALMOUTH","CUMBERLAND","7812","S-V-M","10/16/2015","ON",43.7188537,-70.2344086,"street_address","small","#f44","restaurant"
"7814",NA,"APPLEBEE'S NEIGHBORHOOD GRILL & BAR","7814","Yes","1 AMATO DRIVE","WINDHAM","ME","207-892-3574","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","1 AMATO DRIVE","WINDHAM","CUMBERLAND","7814","S-V-M","11/01/2015","ON",43.8416938,-70.4459551,"route","small","#f44","restaurant"
"7815",NA,"APPLEBEE'S NEIGHBORHOOD GRILL & BAR","7815","Yes","1072 BRIGHTON AVENUE","PORTLAND","ME","207-791-2812","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","1072 BRIGHTON AVENUE","PORTLAND","CUMBERLAND","7815","S-V-M","11/01/2015","ON",43.6743481,-70.3212663,"street_address","small","#f44","restaurant"
"7816",NA,"APPLEBEE'S NEIGHBORHOOD GRILL & BAR","7816","Yes","200 RUNNING HILL ROAD","SOUTH PORTLAND","ME","207-879-9159","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","200 RUNNING HILL ROAD","SOUTH PORTLAND","CUMBERLAND","7816","S-V-M","11/01/2015","ON",43.6346659,-70.3463693,"street_address","small","#f44","restaurant"
"7817",NA,"APPLEBEE'S NEIGHBORHOOD GRILL & BAR","7817","Yes","11 GURNET ROAD","BRUNSWICK","ME","207-721-9923","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","11 GURNET ROAD","BRUNSWICK","CUMBERLAND","7817","S-V-M","11/01/2015","ON",43.9068593,-69.9154129,"street_address","small","#f44","restaurant"
"7819",NA,"APPLEBEE'S NEIGHBORHOOD GRILL & BAR","7819","Yes","1364 MAIN STREET","SANFORD","ME","324-5259","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","1364 MAIN STREET","SANFORD","YORK","7819","S-V-M","11/01/2015","ON",43.4150091,-70.7460524,"street_address","small","#f44","restaurant"
"7820",NA,"TULSI","7820","Yes","20 WALKER STREET","KITTERY","ME","451-9511","TULSI","20 WALKER STREET","KITTERY","YORK","7820","S-V-M","10/25/2015","ON",43.086471,-70.745046,"street_address","small","#f44","restaurant"
"785",NA,"CABOT FARMERS' ANNEX","785","Yes","163 COMMERCIAL STREET","PORTLAND","ME","207-541-9344","CABOT FARMERS' ANNEX","163 COMMERCIAL STREET","PORTLAND","CUMBERLAND","785","M-V","07/10/2015","OFF",43.6561971,-70.2525257,"premise","small","#4f4","alcohol-shop"
"7889",NA,"AJ'S WOOD GRILL PIZZA","7889","Yes","68 WALLINGFORD SQUARE","KITTERY","ME","439-9700","AJ'S WOOD GRILL PIZZA","68 WALLINGFORD SQUARE","KITTERY","YORK","7889","V-M","02/26/2015","ON",43.085769,-70.743143,"street_address","small","#f44","restaurant"
"7891",NA,"APPLEBEE'S NEIGHBORHOOD GRILL & BAR","7891","Yes","1591 MAIN STREET","OXFORD","ME","503-722-2825","APPLEBEE'S NEIGHBORHOOD GRILL & BAR","1591 MAIN STREET","OXFORD","OXFORD","7891","S-V-M","10/09/2015","ON",44.1950444,-70.5252722,"street_address","small","#f44","restaurant"
"7895",NA,"RUBY SLIPPERS CAFE & BAKERY","7895","Yes","103 NORWAY ROAD","HARRISON","ME","583-4400","RUBY SLIPPERS CAFE & BAKERY","103 NORWAY ROAD","HARRISON","CUMBERLAND","7895","S-V-M","05/16/2015","ON",44.1109462,-70.6759941,"street_address","small","#f44","restaurant"
"7897",NA,"FREEPORT SEAFOOD COMPANY","7897","Yes","175 LOWER MAIN STREET","FREEPORT","ME","858-342-2858","FREEPORT SEAFOOD COMPANY","175 LOWER MAIN STREET","FREEPORT","CUMBERLAND","7897","S-V-M","06/10/2015","ON",43.8484288,-70.1117571,"street_address","small","#f44","restaurant"
"7898",NA,"BIG DADDY'S BAR & GRILL","7898","Yes","13 OLD ORCHARD STREET","OLD ORCHARD BEACH","ME","229-0474","BIG DADDY'S BAR & GRILL","13 OLD ORCHARD STREET","OLD ORCHARD BEACH","YORK","7898","S-V-M","05/20/2015","ON",43.5157219,-70.3746929,"street_address","small","#f44","restaurant"
"7899",NA,"RIVERSIDE GRILL","7899","Yes","1158 RIVERSIDE STREET","PORTLAND","ME","541-6590","RIVERSIDE GRILL","1158 RIVERSIDE STREET","PORTLAND","CUMBERLAND","7899","S-V-M","05/15/2015","ON",43.7145237,-70.3090865,"street_address","small","#f44","restaurant"
"79",NA,"MAIN STREET VARIETY","79","Yes","123 MAIN STREET","BUXTON","ME","929-8556","MAIN STREET VARIETY","123 MAIN STREET","BUXTON","YORK","79","M-V","05/08/2015","OFF",43.6124093,-70.5414255,"street_address","small","#4f4","alcohol-shop"
"7900",NA,"CORNERSTONE","7900","Yes","228 MAIN STREET","OGUNQUIT","ME","646-4118","CORNERSTONE","228 MAIN STREET","OGUNQUIT","YORK","7900","S-V-M","06/07/2015","ON",43.249159,-70.599566,"street_address","small","#f44","restaurant"
"7903",NA,"CHOWDERS","7903","Yes","117 COVE ROAD","OGUNQUIT","ME","646-2535","CHOWDERS","117 COVE ROAD","OGUNQUIT","YORK","7903","V-M","06/13/2015","ON",43.248889,-70.599167,"locality","small","#f44","restaurant"
"7905",NA,"SEED & BEAN","7905","Yes","154 ALFRED ROAD","KENNEBUNK","ME","636-7555","SEED & BEAN","154 ALFRED ROAD","KENNEBUNK","YORK","7905","S-V-M","07/31/2015","ON",43.4077334,-70.5770278,"street_address","small","#f44","restaurant"
"7906",NA,"HARRY'S SEAFOOD AND GRILL","7906","Yes","15-3 RAILROAD AVENUE","YORK BEACH","ME","361-4411","HARRY'S SEAFOOD AND GRILL","15-3 RAILROAD AVENUE","YORK BEACH","YORK","7906","M","06/06/2015","ON",43.1753906,-70.6107567,"street_address","small","#f44","restaurant"
"7908",NA,"BLACK SUSHI HOUSE","7908","Yes","259 MAIN STREET","OGUNQUIT","ME","646-0727","BLACK SUSHI HOUSE","259 MAIN STREET","OGUNQUIT","YORK","7908","V-M","05/30/2015","ON",43.250452,-70.600511,"street_address","small","#f44","restaurant"
"7909",NA,"BILL'S PIZZA","7909","Yes","177 COMMERCIAL STREET","PORTLAND","ME","415-7287","BILL'S PIZZA","177 COMMERCIAL STREET","PORTLAND","CUMBERLAND","7909","V-M","10/01/2015","ON",43.6559764,-70.252881,"street_address","small","#f44","restaurant"
"7910",NA,"KUSHIYA BENKAY","7910","Yes","653 CONGRESS STREET","PORTLAND","ME","756-0431","KUSHIYA BENKAY","653 CONGRESS STREET","PORTLAND","CUMBERLAND","7910","S-V-M","08/19/2015","ON",43.6535169,-70.2654875,"street_address","small","#f44","restaurant"
"7911",NA,"BALLPARK BEER TENT","7911","Yes","14 E EMMERSON CUMMINGS BLVD","OLD ORCHARD BEACH","ME","934-7499","BALLPARK BEER TENT","14 E EMMERSON CUMMINGS BLVD","OLD ORCHARD BEACH","YORK","7911","M-V","06/05/2015","ON",43.517395,-70.39129,"street_address","small","#f44","restaurant"
"7912",NA,"ARAMARK CORPORATION","7912","Yes","2211 CONGRESS STREET","PORTLAND","ME","575-2244","ARAMARK CORPORATION","2211 CONGRESS STREET","PORTLAND","CUMBERLAND","7912","S-V-M","07/24/2015","ON",43.6511775,-70.3271814,"street_address","small","#f44","restaurant"
"7920",NA,"47 EAST","7920","Yes","47 EAST GRAND AVE","OLD ORCHARD BEACH","ME","423-6166","47 EAST","47 EAST GRAND AVE","OLD ORCHARD BEACH","YORK","7920","S-V-M","07/25/2015","ON",43.5195998,-70.3708806,"street_address","small","#f44","restaurant"
"7923",NA,"BAMBOO GARDEN","7923","Yes","8 MARKETPLACE DR","YORK","ME","361-4399","BAMBOO GARDEN","8 MARKETPLACE DR","YORK","YORK","7923","S-V-M","08/26/2015","ON",43.1617483,-70.6482581,"locality","small","#f44","restaurant"
"7925",NA,"NAVA THAI","7925","Yes","68 STORER ST","SACO","ME","294-3333","NAVA THAI","68 STORER ST","SACO","YORK","7925","S-V-M","10/21/2014","ON",43.4991266,-70.4493474,"street_address","small","#f44","restaurant"
"7926",NA,"FAT TOMATO GRILL","7926","Yes","241 YORK STREET","YORK","ME","363-5333","FAT TOMATO GRILL","241 YORK STREET","YORK","YORK","7926","M-V","06/28/2015","ON",43.143505,-70.6502662,"street_address","small","#f44","restaurant"
"793",NA,"NEW GLOUCESTER LIL'MART #01023","793","Yes","1026 LEWISTON ROAD","NEW GLOUCESTER","ME","207-926-3222","NEW GLOUCESTER LIL'MART #01023","1026 LEWISTON ROAD","NEW GLOUCESTER","CUMBERLAND","793","M-V","11/30/2015","OFF",43.9916755,-70.2926857,"street_address","small","#4f4","alcohol-shop"
"7930",NA,"TAJ INDIAN CUISINE","7930","Yes","200 GORHAM ROAD #8","SOUTH PORTLAND","ME","828-6677","TAJ INDIAN CUISINE","200 GORHAM ROAD #8","SOUTH PORTLAND","CUMBERLAND","7930","M-V","06/26/2015","ON",43.6335133,-70.323359,"subpremise","small","#f44","restaurant"
"7931",NA,"OSCAR'S NEW AMERICAN","7931","Yes","305 US ROUTE ONE","YARMOUTH","ME","846-3885","OSCAR'S NEW AMERICAN","305 US ROUTE ONE","YARMOUTH","CUMBERLAND","7931","S-V-M","09/27/2015","ON",43.7921989,-70.188333,"street_address","small","#f44","restaurant"
"7934",NA,"TIPICO DOMINICANO RESTAURANT","7934","Yes","539 DEERING AVENUE","PORTLAND","ME","773-9000","TIPICO DOMINICANO RESTAURANT","539 DEERING AVENUE","PORTLAND","CUMBERLAND","7934","M-V","02/17/2015","ON",43.6703046,-70.2843324,"street_address","small","#f44","restaurant"
"794",NA,"NICELY'S MARKET","794","Yes","397 OSSIPEE TRAIL","GORHAM","ME","839-2200","NICELY'S MARKET","397 OSSIPEE TRAIL","GORHAM","CUMBERLAND","794","V-M","12/27/2014","OFF",43.715031,-70.518555,"street_address","small","#4f4","alcohol-shop"
"7941",NA,"TOP OF THE HILL GRILLE","7941","Yes","8 SUNNY HILL ROAD","CASCO","ME","934-1768","TOP OF THE HILL GRILLE","8 SUNNY HILL ROAD","CASCO","CUMBERLAND","7941","V-M","02/20/2015","ON",43.942127,-70.545024,"street_address","small","#f44","restaurant"
"7945",NA,"ROSEMONT MARKET PRODUCTIONS","7945","Yes","559 BRIGHTON AVENUE","PORTLAND","ME","699-4336","ROSEMONT MARKET PRODUCTIONS","559 BRIGHTON AVENUE","PORTLAND","CUMBERLAND","7945","S-V-M","04/09/2015","ON",43.668764,-70.3010089,"street_address","small","#f44","restaurant"
"7946",NA,"HIVE, THE","7946","Yes","84 MAIN STREET","KENNEBUNK","ME","508-958-0734","HIVE, THE","84 MAIN STREET","KENNEBUNK","YORK","7946","M-V","06/12/2015","ON",43.3865284,-70.5399196,"street_address","small","#f44","restaurant"
"7948",NA,"FAT BELLIES DELI","7948","Yes","33 WEST GRAND AVENUE","OLD ORCHARD BEACH","ME","934-0484","FAT BELLIES DELI","33 WEST GRAND AVENUE","OLD ORCHARD BEACH","YORK","7948","V-M","04/23/2015","ON",43.5134161,-70.3760945,"street_address","small","#f44","restaurant"
"7950",NA,"BACKYARD","7950","Yes","178 MAIN STREET","OGUNQUIT","ME","251-4454","BACKYARD","178 MAIN STREET","OGUNQUIT","YORK","7950","M-V","05/15/2015","ON",43.2479353,-70.6002373,"street_address","small","#f44","restaurant"
"7951",NA,"FOOD FACTORY MIYAKE","7951","Yes","129 SPRING STREET","PORTLAND","ME","541-9175","FOOD FACTORY MIYAKE","129 SPRING STREET","PORTLAND","CUMBERLAND","7951","M-V","01/14/2015","ON",43.6526948,-70.2629245,"street_address","small","#f44","restaurant"
"7955",NA,"OUTLIERS EATERY","7955","Yes","231 YORK STREET","PORTLAND","ME","332-1108","OUTLIERS EATERY","231 YORK STREET","PORTLAND","CUMBERLAND","7955","S-V-M","04/23/2015","ON",43.6480729,-70.261307,"street_address","small","#f44","restaurant"
"7957",NA,"EL RODEO","7957","Yes","147 WESTERN AVENUE","SOUTH PORTLAND","ME","540-537-8166","EL RODEO","147 WESTERN AVENUE","SOUTH PORTLAND","CUMBERLAND","7957","S-V-M","05/14/2015","ON",43.6349982,-70.3196891,"street_address","small","#f44","restaurant"
"7959",NA,"PEDRO O'HARA'S OF BRUNSWICK","7959","Yes","115 MAINE STREET","BRUNSWICK","ME","373-1300","PEDRO O'HARA'S OF BRUNSWICK","115 MAINE STREET","BRUNSWICK","CUMBERLAND","7959","S-V-M","05/01/2015","ON",43.915936,-69.96494,"street_address","small","#f44","restaurant"
"796",NA,"OAK HILL BEVERAGE","796","Yes","26 OAK HILL PLAZA","SCARBOROUGH","ME","207-252-8474","OAK HILL BEVERAGE","26 OAK HILL PLAZA","SCARBOROUGH","CUMBERLAND","796","M-V","02/17/2015","OFF",43.596778,-70.335099,"street_address","small","#4f4","alcohol-shop"
"7960",NA,"DIAMOND'S EDGE RESTAURANT","7960","Yes","279 DIAMOND AVE","PORTLAND","ME","766-5850","DIAMOND'S EDGE RESTAURANT","279 DIAMOND AVE","PORTLAND","CUMBERLAND","7960","S-V-M","05/16/2015","ON",43.6837108,-70.1935142,"street_address","small","#f44","restaurant"
"7962",NA,"BOONE'S FISH HOUSE & OYSTER ROOM","7962","Yes","86 COMMERCIAL STREET","PORTLAND","ME","774-5725","BOONE'S FISH HOUSE & OYSTER ROOM","86 COMMERCIAL STREET","PORTLAND","CUMBERLAND","7962","S-V-M","08/08/2015","ON",43.656756,-70.25015,"street_address","small","#f44","restaurant"
"7966",NA,"RUBY THAILAND","7966","Yes","179 COTTAGE ROAD","SOUTH PORTLAND","ME","767-1900","RUBY THAILAND","179 COTTAGE ROAD","SOUTH PORTLAND","CUMBERLAND","7966","V-M","05/15/2015","ON",43.6349182,-70.24559,"street_address","small","#f44","restaurant"
"797",NA,"VILLAGE TIE UP, THE","797","Yes","29 MAIN STREET","HARRISON","ME","207-583-4266","VILLAGE TIE UP, THE","29 MAIN STREET","HARRISON","CUMBERLAND","797","V-M","09/28/2015","OFF",44.110684,-70.681702,"street_address","small","#4f4","alcohol-shop"
"7972",NA,"AMANDA THAI","7972","Yes","147 MAINE STREET","FREEPORT","ME","837-9598","AMANDA THAI","147 MAINE STREET","FREEPORT","CUMBERLAND","7972","M-V","06/27/2015","ON",43.8598396,-70.1014679,"street_address","small","#f44","restaurant"
"7973",NA,"GIANT STAIRS SEAFOOD GRILLE","7973","Yes","2118 HARPSWELL ISLAND ROAD","BAILEY ISLAND","ME","833-5000","GIANT STAIRS SEAFOOD GRILLE","2118 HARPSWELL ISLAND ROAD","BAILEY ISLAND","CUMBERLAND","7973","M-V","05/23/2015","ON",43.7590538,-69.977219,"route","small","#f44","restaurant"
"7975",NA,"FRESH OGUNQUIT","7975","Yes","173 MAIN STREET","OGUNQUIT","ME","251-4414","FRESH OGUNQUIT","173 MAIN STREET","OGUNQUIT","YORK","7975","S-V-M","05/29/2015","ON",43.247527,-70.600852,"street_address","small","#f44","restaurant"
"7976",NA,"PHOEVER MAINE","7976","Yes","100 LARRABEE ROAD","WESTBROOK","ME","400-7276","PHOEVER MAINE","100 LARRABEE ROAD","WESTBROOK","CUMBERLAND","7976","S-V-M","05/20/2015","ON",43.6768493,-70.3354081,"street_address","small","#f44","restaurant"
"7978",NA,"ABBONDANTE","7978","Yes","27 WESTERN AVENUE","KENNEBUNK","ME","967-2211","ABBONDANTE","27 WESTERN AVENUE","KENNEBUNK","YORK","7978","S-V-M","05/22/2015","ON",43.35966,-70.4829934,"premise","small","#f44","restaurant"
"7979",NA,"MJ'S THE BAR AT ONE CITY WINES","7979","Yes","ONE CITY CENTER","PORTLAND","ME","653-6278","MJ'S THE BAR AT ONE CITY WINES","ONE CITY CENTER","PORTLAND","CUMBERLAND","7979","V-M","07/28/2015","ON",43.65755,-70.2573085,"street_address","small","#f44","restaurant"
"7982",NA,"ELSMERE BBQ AND WOOD GRILL","7982","Yes","448 COTTAGE ROAD","SOUTH PORTLAND","ME","553-0289","ELSMERE BBQ AND WOOD GRILL","448 COTTAGE ROAD","SOUTH PORTLAND","CUMBERLAND","7982","S-V-M","08/11/2015","ON",43.6351216,-70.2325299,"street_address","small","#f44","restaurant"
"7984",NA,"OTTO","7984","Yes","159 COTTAGE ROAD","SOUTH PORTLAND","ME","978-500-9993","OTTO","159 COTTAGE ROAD","SOUTH PORTLAND","CUMBERLAND","7984","M-V","11/24/2014","ON",43.6352108,-70.2468585,"street_address","small","#f44","restaurant"
"7985",NA,"SUNSET RIDGE GOLF CLUB","7985","Yes","771 CUMBERLAND","WESTBROOK","ME","854-9463","SUNSET RIDGE GOLF CLUB","771 CUMBERLAND","WESTBROOK","CUMBERLAND","7985","Y-S-V-M","06/20/2015","ON",43.7001208,-70.3746978,"street_address","small","#f44","restaurant"
"7988",NA,"FLANAGAN'S TABLE","7988","Yes","668 NARRAGANSETT TRAIL","BUXTON","ME","523-8115","FLANAGAN'S TABLE","668 NARRAGANSETT TRAIL","BUXTON","YORK","7988","V-M","04/25/2015","ON",43.6292934,-70.5116447,"street_address","small","#f44","restaurant"
"7991",NA,"TRUSTEES OF ST JOSEPH'S COLLEGE","7991","Yes","278 WHITES BRIDGE ROAD","STANDISH","ME","893-6683","TRUSTEES OF ST JOSEPH'S COLLEGE","278 WHITES BRIDGE ROAD","STANDISH","CUMBERLAND","7991","S-V-M","06/27/2015","ON",43.8264422,-70.4819588,"street_address","small","#f44","restaurant"
"7992",NA,"GOURMAINE","7992","Yes","200 GORHAM ROAD","SOUTH PORTLAND","ME","","GOURMAINE","200 GORHAM ROAD","SOUTH PORTLAND","CUMBERLAND","7992","M-V","05/21/2015","ON",43.6337893,-70.3265394,"premise","small","#f44","restaurant"
"7993",NA,"DOC'S CAFE & MARKET PLACE","7993","Yes","371 TUTTLE ROAD  UNIT 1","CUMBERLAND","ME","827-4250","DOC'S CAFE & MARKET PLACE","371 TUTTLE ROAD  UNIT 1","CUMBERLAND","CUMBERLAND","7993","M-V","05/28/2015","ON",43.7964099,-70.2576341,"subpremise","small","#f44","restaurant"
"7994",NA,"THAI 9","7994","Yes","400 EXPEDITION DRIVE  UNIT G","SCARBOROUGH","ME","885-9999","THAI 9","400 EXPEDITION DRIVE  UNIT G","SCARBOROUGH","CUMBERLAND","7994","V-M","06/19/2015","ON",43.601188,-70.368529,"street_address","small","#f44","restaurant"
"7995",NA,"MIRANDA'S RESTAURANT","7995","Yes","53 SHORE ROAD","OGUNQUIT","ME","646-7117","MIRANDA'S RESTAURANT","53 SHORE ROAD","OGUNQUIT","YORK","7995","M-V","06/05/2015","ON",43.247813,-70.597767,"street_address","small","#f44","restaurant"
"7996",NA,"BEEF & SKI RESTAURANT","7996","Yes","243 PORTLAND ROAD","BRIDGTON","ME","647-9555","BEEF & SKI RESTAURANT","243 PORTLAND ROAD","BRIDGTON","CUMBERLAND","7996","S-V-M","06/09/2015","ON",44.0371292,-70.7002394,"premise","small","#f44","restaurant"
"7997",NA,"BAREFOOT BOY","7997","Yes","45 EAST GRAND AVE","OLD ORCHARD BEACH","ME","934-4400","BAREFOOT BOY","45 EAST GRAND AVE","OLD ORCHARD BEACH","YORK","7997","S-V-M","06/04/2015","ON",43.5195033,-70.3709498,"street_address","small","#f44","restaurant"
"80",NA,"SHAW'S #7547/475","80","Yes","417 PAYNE ROAD","SCARBOROUGH","ME","207-883-2443","SHAW'S #7547/475","417 PAYNE ROAD","SCARBOROUGH","CUMBERLAND","80","V-M","04/07/2015","OFF",43.620002,-70.3504937,"street_address","small","#4f4","alcohol-shop"
"801",NA,"BIG APPLE FOOD STORE #1013","801","Yes","782 MAIN STREET","WESTBROOK","ME","743-9212","BIG APPLE FOOD STORE #1013","782 MAIN STREET","WESTBROOK","CUMBERLAND","801","M-V","04/13/2015","OFF",43.6764529,-70.3631378,"street_address","small","#4f4","alcohol-shop"
"8017",NA,"COASTERS","8017","Yes","42 FRANKLIN STREET","BIDDEFORD","ME","282-8329","COASTERS","42 FRANKLIN STREET","BIDDEFORD","YORK","8017","S-V-M","06/25/2015","ON",43.4921684,-70.4550313,"street_address","small","#f44","restaurant"
"8019",NA,"SLAB SICILIAN STREET FOOD","8019","Yes","25 PREBLE ST","PORTLAND","ME","553-2227","SLAB SICILIAN STREET FOOD","25 PREBLE ST","PORTLAND","CUMBERLAND","8019","S-V-M","06/10/2015","ON",43.6578918,-70.2603735,"street_address","small","#f44","restaurant"
"8024",NA,"EVELYN'S TAVERN","8024","Yes","121 SAWYER STREET","SOUTH PORTLAND","ME","799-8505","EVELYN'S TAVERN","121 SAWYER STREET","SOUTH PORTLAND","CUMBERLAND","8024","S-V-M","06/18/2015","ON",43.6474588,-70.2407317,"street_address","small","#f44","restaurant"
"8027",NA,"FAT BOYS SALOON","8027","Yes","61 MAIN STREET","BIDDEFORD","ME","602-8881","FAT BOYS SALOON","61 MAIN STREET","BIDDEFORD","YORK","8027","S-V-M","04/23/2015","ON",43.4924572,-70.4521246,"street_address","small","#f44","restaurant"
"8029",NA,"ADAMS ST. PUB, INC.","8029","Yes","193 MAIN STREET SUITE  108","BIDDEFORD","ME","283-4992","ADAMS ST. PUB, INC.","193 MAIN STREET SUITE  108","BIDDEFORD","YORK","8029","S-V-M","02/01/2015","ON",43.4934155,-70.4558372,"subpremise","small","#f44","restaurant"
"803",NA,"CROSSROAD STORE","803","Yes","605 MEADOW ROAD","CASCO","ME","627-4858","CROSSROAD STORE","605 MEADOW ROAD","CASCO","CUMBERLAND","803","V-M","08/05/2015","OFF",43.983289,-70.517234,"street_address","small","#4f4","alcohol-shop"
"804",NA,"KITCHEN CHICKS CAFE","804","Yes","1 CHASE HILL ROAD","KENNEBUNK","ME","967-1133","KITCHEN CHICKS CAFE","1 CHASE HILL ROAD","KENNEBUNK","YORK","804","V-M","11/06/2014","OFF",43.3596757,-70.4803808,"street_address","small","#4f4","alcohol-shop"
"8069",NA,"GENO' S  INC.","8069","Yes","625 CONGRESS ST","PORTLAND","ME","284-9752","GENO' S  INC.","625 CONGRESS ST","PORTLAND","CUMBERLAND","8069","S-V-M","12/03/2014","ON",43.6535997,-70.2643703,"street_address","small","#f44","restaurant"
"8071",NA,"RICKEY'S  TAVERN","8071","Yes","94 PORTLAND STREET","PORTLAND","ME","253-5272","RICKEY'S	TAVERN","94 PORTLAND STREET","PORTLAND","CUMBERLAND","8071","S-V-M","12/21/2014","ON",43.657628,-70.265477,"street_address","small","#f44","restaurant"
"8090",NA,"BUBBA'S SULKY LOUNGE","8090","Yes","92 PORTLAND ST","PORTLAND","ME","828-0549","BUBBA'S SULKY LOUNGE","92 PORTLAND ST","PORTLAND","CUMBERLAND","8090","S-V-M","02/09/2015","ON",43.6576195,-70.2650096,"street_address","small","#f44","restaurant"
"8097",NA,"SLAINTE","8097","Yes","24 PREBLE STREET","PORTLAND","ME","828-0900","SLAINTE","24 PREBLE STREET","PORTLAND","CUMBERLAND","8097","S-V-M","10/31/2014","ON",43.657678,-70.260536,"street_address","small","#f44","restaurant"
"8099",NA,"BLACKSTONE'S","8099","Yes","6 PINE STREET","PORTLAND","ME","775-2885","BLACKSTONE'S","6 PINE STREET","PORTLAND","CUMBERLAND","8099","S-V-M","09/08/2015","ON",43.6526521,-70.2668296,"street_address","small","#f44","restaurant"
