"license","Licensee Information","Business Name:","License Number:","In Business:","Location Address:","City/Town:","State:","Telephone Number:","Trade Name","Address","Town","County","License #","Permissions","Expiration Date","On or Off","latitude","longitude","accuracy","marker-size","marker-color","marker-symbol"
"9136",NA,"HUOT'S SEAFOOD RESTAURANT","9136","Yes","29 EASTERN AVENUE","SACO","ME","282-1642","HUOT'S SEAFOOD RESTAURANT","29 EASTERN AVENUE","SACO","YORK","9136","S-V-M","04/17/2015","ON",43.0837308,43.0837308,"street_address","small","#f44","restaurant"
"9139",NA,"GYPSY SWEETHEARTS","9139","Yes","30 SHORE ROAD","OGUNQUIT","ME","646-7021","GYPSY SWEETHEARTS","30 SHORE ROAD","OGUNQUIT","YORK","9139","S-V-M","05/05/2015","ON",43.3222329,43.3222329,"locality","small","#f44","restaurant"
"9149",NA,"KON ASIAN BISTRO","9149","Yes","1140 BRIGHTON AVE","PORTLAND","ME","917-671-8298","KON ASIAN BISTRO","1140 BRIGHTON AVE","PORTLAND","CUMBERLAND","9149","S-V-M","06/01/2015","ON",43.5077804,43.5077804,"street_address","small","#f44","restaurant"
"915",NA,"WEST END GROCERY","915","Yes","545 CONGRESS STREET","PORTLAND","ME","207-899-4001","WEST END GROCERY","545 CONGRESS STREET","PORTLAND","CUMBERLAND","915","V-M","10/16/2015","OFF",43.3245886,43.3245886,"street_address","small","#4f4","restaurant"
"9151",NA,"CAIOLA'S CAFE","9151","Yes","58 PINE STREET","PORTLAND","ME","767-9827","CAIOLA'S CAFE","58 PINE STREET","PORTLAND","CUMBERLAND","9151","S-V-M","11/01/2015","ON",43.4402003,43.4402003,"street_address","small","#f44","restaurant"
"9152",NA,"ISIDORE ON THE THE ROCKS","9152","Yes","18 PORTLAND STREET","SOUTH BERWICK","ME","752-2854","ISIDORE ON THE THE ROCKS","18 PORTLAND STREET","SOUTH BERWICK","YORK","9152","S-V-M","11/27/2014","ON",43.3804091,43.3804091,"street_address","small","#f44","restaurant"
"9157",NA,"FRILLS LLC","9157","Yes","49 SHORE ROAD","OGUNQUIT","ME","608-3225","FRILLS LLC","49 SHORE ROAD","OGUNQUIT","YORK","9157","S-V-M","05/10/2015","ON",43.4764964,43.4764964,"street_address","small","#f44","restaurant"
"9161",NA,"CHAMPIONS SPORTS BAR","9161","Yes","15 THORNTON ST","BIDDEFORD","ME","207-282-7900","CHAMPIONS SPORTS BAR","15 THORNTON ST","BIDDEFORD","YORK","9161","S-V-M","09/20/2015","ON",43.5759893,43.5759893,"street_address","small","#f44","restaurant"
"9162",NA,"FEDERAL JACK'S RESTAURANT & BREWPUB, INC.","9162","Yes","8 WESTERN AVENUE, UNIT #6","KENNEBUNK","ME","967-4322","FEDERAL JACK'S RESTAURANT & BREWPUB,
INC.","8 WESTERN AVENUE, UNIT #6","KENNEBUNK","YORK","9162","S-V-M","05/05/2015","ON",43.0867516,43.0867516,"street_address","small","#f44","restaurant"
"9177",NA,"DOGFISH BAR & GRILLE, THE","9177","Yes","128 FREE ST","PORTLAND","ME","671-6269","DOGFISH BAR & GRILLE, THE","128 FREE ST","PORTLAND","CUMBERLAND","9177","S-V-M","10/06/2015","ON",43.3842823,43.3842823,"street_address","small","#f44","restaurant"
"9185",NA,"TRAIN'S TAVERN","9185","Yes","249 CARL BROGGI HWY","LEBANON","ME","432-1725","TRAIN'S TAVERN","249 CARL BROGGI HWY","LEBANON","YORK","9185","S-V-M","10/30/2015","ON",43.0881256,43.0881256,"locality","small","#f44","restaurant"
"9189",NA,"TURF'S SPORTS PUB","9189","Yes","512 WARREN STREET","PORTLAND","ME","878-5800","TURF'S SPORTS PUB","512 WARREN STREET","PORTLAND","CUMBERLAND","9189","S-V-M","12/17/2014","ON",43.4633237,43.4633237,"street_address","small","#f44","restaurant"
"9193",NA,"99 RESTAURANT-PUB","9193","Yes","444 ALFRED STREET","BIDDEFORD","ME","283-9999","99 RESTAURANT-PUB","444 ALFRED STREET","BIDDEFORD","YORK","9193","S-V-M","12/30/2015","ON",43.3485158,43.3485158,"street_address","small","#f44","restaurant"
"9200",NA,"SILLY'S WITH A TWIST","9200","Yes","38 WASHINGTON AVENUE","PORTLAND","ME","772-0360","SILLY'S WITH A TWIST","38 WASHINGTON AVENUE","PORTLAND","CUMBERLAND","9200","S-V-M","12/20/2014","ON",43.6634001,43.6634001,"street_address","small","#f44","restaurant"
"9203",NA,"RUDDERS PUBLIC HOUSE","9203","Yes","70 WALLINGFORD SQUARE","KITTERY","ME","603-767-5691","RUDDERS PUBLIC HOUSE","70 WALLINGFORD SQUARE","KITTERY","YORK","9203","S-V-M","04/17/2015","ON",43.5813806,43.5813806,"street_address","small","#f44","restaurant"
"921",NA,"GOLDEN HARVEST, INC.","921","Yes","47 STATE ROAD","KITTERY","ME","439-2113","GOLDEN HARVEST, INC.","47 STATE ROAD","KITTERY","YORK","921","V","10/21/2015","OFF",43.516385,43.516385,"street_address","small","#4f4","restaurant"
"9220",NA,"FIVE-O  SHORE ROAD","9220","Yes","50 SHORE ROAD","OGUNQUIT","ME","646-7790","FIVE-O  SHORE ROAD","50 SHORE ROAD","OGUNQUIT","YORK","9220","S-V-M","02/11/2015","ON",43.5166749,43.5166749,"street_address","small","#f44","restaurant"
"9229",NA,"HAPPY DRAGON CHINESE RESTAURANT","9229","Yes","105 MAIN STREET","BIDDEFORD","ME","282-0440","HAPPY DRAGON CHINESE RESTAURANT","105 MAIN STREET","BIDDEFORD","YORK","9229","S-V-M","12/09/2014","ON",43.1478409,43.1478409,"subpremise","small","#f44","restaurant"
"9235",NA,"EBENEZER'S RESTAURANT & PUB","9235","Yes","44 ALLEN AVENUE","LOVELL","ME","925-3200","EBENEZER'S RESTAURANT & PUB","44 ALLEN AVENUE","LOVELL","OXFORD","9235","S-V-M","04/15/2015","ON",43.3049537,43.3049537,"street_address","small","#f44","restaurant"
"924",NA,"CHASE FARMS","924","Yes","ROUTE 9","WELLS","ME","646-7888","CHASE FARMS","ROUTE 9","WELLS","YORK","924","V-M","04/26/2015","OFF",43.4765668,43.4765668,"street_address","small","#4f4","restaurant"
"9249",NA,"MYST","9249","Yes","1 EAST GRAND AVENUE","OLD ORCHARD BEACH","ME","776-2008","MYST","1 EAST GRAND AVENUE","OLD ORCHARD BEACH","YORK","9249","S-V-M","06/28/2015","ON",43.1496255,43.1496255,"street_address","small","#f44","restaurant"
"9250",NA,"TIO JUAN'S MARGARITAS","9250","Yes","11 BROWN STREET","PORTLAND","ME","603-430-8905","TIO JUAN'S MARGARITAS","11 BROWN STREET","PORTLAND","CUMBERLAND","9250","S-V-M","06/08/2015","ON",43.528044,43.528044,"street_address","small","#f44","restaurant"
"9254",NA,"INN ON THE BLUES","9254","Yes","7 OCEAN AVENUE","YORK BEACH","ME","351-3221","INN ON THE BLUES","7 OCEAN AVENUE","YORK BEACH","YORK","9254","S-V-M","05/18/2015","ON",43.3015815,43.3015815,"street_address","small","#f44","restaurant"
"9255",NA,"TIO JUAN'S MARGARITAS","9255","Yes","242 ST. JOHN STREET","PORTLAND","ME","874-6444","TIO JUAN'S MARGARITAS","242 ST. JOHN STREET","PORTLAND","CUMBERLAND","9255","S-V-M","12/28/2014","ON",43.7948786,43.7948786,"route","small","#f44","restaurant"
"926",NA,"LOWER VILLAGE TAKE OUT","926","Yes","169 PORT ROAD","KENNEBUNK","ME","207-967-2799","LOWER VILLAGE TAKE OUT","169 PORT ROAD","KENNEBUNK","YORK","926","M","12/13/2014","OFF",43.5038455,43.5038455,"street_address","small","#4f4","restaurant"
"9267",NA,"AMIGO'S MEXICAN RESTAURANT","9267","Yes","9 DANA STREET","PORTLAND","ME","772-0772","AMIGO'S MEXICAN RESTAURANT","9 DANA STREET","PORTLAND","CUMBERLAND","9267","S-V-M","03/29/2015","ON",43.2496843,43.2496843,"street_address","small","#f44","restaurant"
"9270",NA,"OLD PORT TAVERN","9270","Yes","11 MOULTON ST","PORTLAND","ME","774-0444","OLD PORT TAVERN","11 MOULTON ST","PORTLAND","CUMBERLAND","9270","S-V-M","06/15/2015","ON",43.3591083,43.3591083,"street_address","small","#f44","restaurant"
"928",NA,"RIVERTON GAS & STORE","928","Yes","1585 FOREST AVENUE","PORTLAND","ME","207-409-6615","RIVERTON GAS & STORE","1585 FOREST AVENUE","PORTLAND","CUMBERLAND","928","M-V","08/24/2015","OFF",43.5104253,43.5104253,"street_address","small","#4f4","restaurant"
"9281",NA,"KERRYMEN PUB, THE","9281","Yes","512 MAIN STREET","SACO","ME","282-7425","KERRYMEN PUB, THE","512 MAIN STREET","SACO","YORK","9281","S-V-M","06/03/2015","ON",43.5227002,43.5227002,"street_address","small","#f44","restaurant"
"9285",NA,"MAXWELL'S PUB","9285","Yes","243 MAIN STREET","OGUNQUIT","ME","646-2345","MAXWELL'S PUB","243 MAIN STREET","OGUNQUIT","YORK","9285","S-V-M","09/23/2015","ON",43.445041,43.445041,"street_address","small","#f44","restaurant"
"9287",NA,"OLD VILLAGE INN, THE","9287","Yes","250 MAIN STREET","OGUNQUIT","ME","646-7088","OLD VILLAGE INN, THE","250 MAIN STREET","OGUNQUIT","YORK","9287","S-V-M","10/31/2014","ON",43.3057428,43.3057428,"street_address","small","#f44","restaurant"
"9289",NA,"TACO ESCOBARR","9289","Yes","548 CONGRESS STREET","PORTLAND","ME","541-9097","TACO ESCOBARR","548 CONGRESS STREET","PORTLAND","CUMBERLAND","9289","S-V-M","02/02/2015","ON",43.2850596,43.2850596,"street_address","small","#f44","restaurant"
"9291",NA,"LITCHFIELDS BAR & GRILL","9291","Yes","2135 POST ROAD","WELLS","ME","646-5711","LITCHFIELDS BAR & GRILL","2135 POST ROAD","WELLS","YORK","9291","S-V-M","03/14/2015","ON",43.7999714,43.7999714,"route","small","#f44","restaurant"
"9312",NA,"BOON ISLAND ALES","9312","Yes","124 POST ROAD","WELLS","ME","646-5599","BOON ISLAND ALES","124 POST ROAD","WELLS","YORK","9312","S-V-M","04/04/2015","ON",43.3595054,43.3595054,"street_address","small","#f44","restaurant"
"9313",NA,"STUTESY'S PUB & GRILLE","9313","Yes","52 POST ROAD","WELLS","ME","646-1900","STUTESY'S PUB & GRILLE","52 POST ROAD","WELLS","YORK","9313","S-V-M","06/29/2015","ON",43.5195998,43.5195998,"street_address","small","#f44","restaurant"
"9315",NA,"UNION STATION BILLIARDS","9315","Yes","272 ST JOHNS ST","PORTLAND","ME","671-1364","UNION STATION BILLIARDS","272 ST JOHNS ST","PORTLAND","CUMBERLAND","9315","S-V-M","09/30/2015","ON",43.4247893,43.4247893,"street_address","small","#f44","restaurant"
"9317",NA,"JUMPIN JAKES","9317","Yes","181 SACO AVENUE","OLD ORCHARD BEACH","ME","934-0156","JUMPIN JAKES","181 SACO AVENUE","OLD ORCHARD BEACH","YORK","9317","S-V-M","05/31/2015","ON",43.4922009,43.4922009,"street_address","small","#f44","restaurant"
"9320",NA,"ASYLUM, THE","9320","Yes","121 CENTER STREET","PORTLAND","ME","772-8274","ASYLUM, THE","121 CENTER STREET","PORTLAND","CUMBERLAND","9320","S-V-M","06/25/2015","ON",43.1489612,43.1489612,"street_address","small","#f44","restaurant"
"9322",NA,"FROSTY PINT, THE","9322","Yes","965 FOREST AVENUE","PORTLAND","ME","602-9664","FROSTY PINT, THE","965 FOREST AVENUE","PORTLAND","CUMBERLAND","9322","S-V-M","11/30/2014","ON",43.5307951,43.5307951,"street_address","small","#f44","restaurant"
"9324",NA,"SHIPYARD BREW PUB, THE","9324","Yes","28 LEVESQUE DRIVE","ELIOT","ME","686-2026","SHIPYARD BREW PUB, THE","28 LEVESQUE DRIVE","ELIOT","YORK","9324","S-V-M","06/01/2015","ON",43.4077334,43.4077334,"street_address","small","#f44","restaurant"
"934",NA,"YOUR COUNTRY STORE","934","Yes","28 MAIN STREET","HOLLIS","ME","207-929-8731","YOUR COUNTRY STORE","28 MAIN STREET","HOLLIS","YORK","934","V-M","11/20/2014","OFF",43.4894592,43.4894592,"street_address","small","#4f4","restaurant"
"9340",NA,"FRONT PORCH, THE","9340","Yes","9 SHORE ROAD","OGUNQUIT","ME","207-646-4005","FRONT PORCH, THE","9 SHORE ROAD","OGUNQUIT","YORK","9340","S-V-M","04/19/2015","ON",43.3531766,43.3531766,"street_address","small","#f44","restaurant"
"9341",NA,"GIGI'S","9341","Yes","2 BEACH STREET   UNIT 7","YORK BEACH","ME","603-957-0888","GIGI'S","2 BEACH STREET   UNIT 7","YORK BEACH","YORK","9341","S-V-M","05/29/2015","ON",43.1491826,43.1491826,"subpremise","small","#f44","restaurant"
"9342",NA,"GRITTY MCDUFF'S","9342","Yes","396 FORE STREET","PORTLAND","ME","772-2739","GRITTY MCDUFF'S","396 FORE STREET","PORTLAND","CUMBERLAND","9342","S-V-M","06/18/2015","ON",43.3720855,43.3720855,"street_address","small","#f44","restaurant"
"9352",NA,"OCEANSIDE GRILLE AT THE BRUNSWICK","9352","Yes","39 WEST GRAND AVENUE          **TEMP THRU 01/31/2015**","OLD ORCHARD BEACH","ME","282-9061","OCEANSIDE GRILLE AT THE BRUNSWICK","39 WEST GRAND AVENUE	    **TEMP THRU
01/31/2015**","OLD ORCHARD BEACH","YORK","9352","S-V-M","10/27/2014","ON",43.473934,43.473934,"route","small","#f44","restaurant"
"9355",NA,"JONATHAN'S RESTAURANT","9355","Yes","92 BOURNE LANE","OGUNQUIT","ME","646-4777","JONATHAN'S RESTAURANT","92 BOURNE LANE","OGUNQUIT","YORK","9355","S-V-M","11/15/2014","ON",43.3227915,43.3227915,"street_address","small","#f44","restaurant"
"9364",NA,"FEILE RESTAURANT & PUB","9364","Yes","1619 POST ROAD","WELLS","ME","251-4065","FEILE RESTAURANT & PUB","1619 POST ROAD","WELLS","YORK","9364","S-V-M","04/29/2015","ON",43.5234129,43.5234129,"street_address","small","#f44","restaurant"
"9371",NA,"SHED, THE","9371","Yes","1060 ROUTE 109","ACTON","ME","207/636/3369","SHED, THE","1060 ROUTE 109","ACTON","YORK","9371","S-V-M","06/04/2015","ON",43.5134857,43.5134857,"street_address","small","#f44","restaurant"
"9372",NA,"BEACHFIRE","9372","Yes","658 MAIN STREET","OGUNQUIT","ME","251-4088","BEACHFIRE","658 MAIN STREET","OGUNQUIT","YORK","9372","S-V-M","05/17/2015","ON",43.4760163,43.4760163,"street_address","small","#f44","restaurant"
"9375",NA,"ROBERTS MAINE GRILL AND MARKET","9375","Yes","326 ROUTE ONE","KITTERY","ME","439-3339","ROBERTS MAINE GRILL AND MARKET","326 ROUTE ONE","KITTERY","YORK","9375","S-V-M","05/30/2015","ON",43.0830696,43.0830696,"street_address","small","#f44","restaurant"
"9378",NA,"BENTLEY'S SALOON, LLC","9378","Yes","1601 PORTLAND RD","ARUNDEL","ME","985-8966","BENTLEY'S SALOON, LLC","1601 PORTLAND RD","ARUNDEL","YORK","9378","S-V-M","06/24/2015","ON",43.4945814,43.4945814,"street_address","small","#f44","restaurant"
"9386",NA,"51 WHARF RESTAURANT & ULTRA LOUNGE","9386","Yes","51 WHARF STREET","PORTLAND","ME","207-774-1151","51 WHARF RESTAURANT & ULTRA LOUNGE","51 WHARF STREET","PORTLAND","CUMBERLAND","9386","S-V-M","08/10/2015","ON",43.4929487,43.4929487,"street_address","small","#f44","restaurant"
"9391",NA,"DUFFY'S TAVERN & GRILL","9391","Yes","4 MAIN STREET","KENNEBUNK","ME","468-4010","DUFFY'S TAVERN & GRILL","4 MAIN STREET","KENNEBUNK","YORK","9391","S-V-M","10/07/2015","ON",43.473917,43.473917,"street_address","small","#f44","restaurant"
"9393",NA,"FUJI RESTAURANT","9393","Yes","29 EXCHANGE STREET","PORTLAND","ME","646-441-1357","FUJI RESTAURANT","29 EXCHANGE STREET","PORTLAND","CUMBERLAND","9393","S-V-M","09/25/2015","ON",43.2795368,43.2795368,"street_address","small","#f44","restaurant"
"9395",NA,"PIER PATIO PUB","9395","Yes","2 OLD ORCHARD STREET","OLD ORCHARD BEACH","ME","934-3595","PIER PATIO PUB","2 OLD ORCHARD STREET","OLD ORCHARD BEACH","YORK","9395","S-V-M","05/09/2015","ON",43.267243,43.267243,"street_address","small","#f44","restaurant"
"9396",NA,"JJ'S EATERY TOO","9396","Yes","12 B OLD ORCHARD ST","OLD ORCHARD BEACH","ME","934-0222","JJ'S EATERY TOO","12 B OLD ORCHARD ST","OLD ORCHARD BEACH","YORK","9396","S-V-M","03/17/2015","ON",43.1368268,43.1368268,"street_address","small","#f44","restaurant"
"9400",NA,"WHEN PIGS FLY PIZZERIA","9400","Yes","460 US ROUTE ONE","KITTERY","ME","363-0612","WHEN PIGS FLY PIZZERIA","460 US ROUTE ONE","KITTERY","YORK","9400","S-V-M","12/12/2014","ON",43.413429,43.413429,"street_address","small","#f44","restaurant"
"9401",NA,"STRIKE ZONE RESTAURANT & PUB","9401","Yes","20 OLD ORCHARD STREET","OLD ORCHARD BEACH","ME","934-0989","STRIKE ZONE RESTAURANT & PUB","20 OLD ORCHARD STREET","OLD ORCHARD BEACH","YORK","9401","S-V-M","06/14/2015","ON",43.10137,43.10137,"street_address","small","#f44","restaurant"
"9402",NA,"PILOT HOUSE","9402","Yes","4 WESTERN AVENUE         **TEMP THRU 11/15/2014**","KENNEBUNK","ME","590-9142","PILOT HOUSE","4 WESTERN AVENUE","KENNEBUNK","YORK","9402","S-V-M","10/31/2014","ON",43.5006676,43.5006676,"street_address","small","#f44","restaurant"
"9410",NA,"PAT'S PIZZA OLD PORT","9410","Yes","30 MARKET STREET","PORTLAND","ME","776-3831","PAT'S PIZZA OLD PORT","30 MARKET STREET","PORTLAND","CUMBERLAND","9410","S-V-M","04/21/2015","ON",43.4126458,43.4126458,"street_address","small","#f44","restaurant"
"9411",NA,"RUN OF THE MILL PUBLIC HOUSE & BREWERY","9411","Yes","100 MAIN STREET","SACO","ME","549-7782","RUN OF THE MILL PUBLIC HOUSE & BREWERY","100 MAIN STREET","SACO","YORK","9411","S-V-M","07/10/2015","ON",43.3001398,43.3001398,"street_address","small","#f44","restaurant"
"9414",NA,"WHITE CAP GRILLE","9414","Yes","164 MIDDLE STREET","PORTLAND","ME","899-1881","WHITE CAP GRILLE","164 MIDDLE STREET","PORTLAND","CUMBERLAND","9414","S-V-M","07/07/2015","ON",43.508152,43.508152,"street_address","small","#f44","restaurant"
"9416",NA,"LOCAL 188","9416","Yes","685 CONGRESS STREET","PORTLAND","ME","761-7909","LOCAL 188","685 CONGRESS STREET","PORTLAND","CUMBERLAND","9416","S-V-M","07/24/2015","ON",43.512801,43.512801,"street_address","small","#f44","restaurant"
"9427",NA,"SURF 6 RESTAURANT & LOUNGE","9427","Yes","2 COURTLAND STREET","OLD ORCHARD BEACH","ME","934-2058","SURF 6 RESTAURANT & LOUNGE","2 COURTLAND STREET","OLD ORCHARD BEACH","YORK","9427","S-V-M","04/01/2015","ON",43.494442,43.494442,"street_address","small","#f44","restaurant"
"9428",NA,"BAYSIDE BOWL","9428","Yes","58 ALDER STREET","PORTLAND","ME","712-1511","BAYSIDE BOWL","58 ALDER STREET","PORTLAND","CUMBERLAND","9428","S-V-M","06/02/2015","ON",43.473934,43.473934,"route","small","#f44","restaurant"
"9430",NA,"302 WEST SMOKEHOUSE & TAVERN","9430","Yes","636 MAIN STREET","FRYEBURG","ME","647-9302","302 WEST SMOKEHOUSE & TAVERN","636 MAIN STREET","FRYEBURG","OXFORD","9430","S-V-M","01/17/2015","ON",43.2370919,43.2370919,"street_address","small","#f44","restaurant"
"9432",NA,"JIMMY THE GREEK'S","9432","Yes","215 SACO AVENUE","OLD ORCHARD BEACH","ME","934-7370","JIMMY THE GREEK'S","215 SACO AVENUE","OLD ORCHARD BEACH","YORK","9432","S-V-M","03/25/2015","ON",43.7451276,43.7451276,"street_address","small","#f44","restaurant"
"9442",NA,"THAT PLACE IN OGUNQUIT","9442","Yes","331 SHORE ROAD","OGUNQUIT","ME","450-2785","THAT PLACE IN OGUNQUIT","331 SHORE ROAD","OGUNQUIT","YORK","9442","S-V-M","05/13/2015","ON",43.5129837,43.5129837,"street_address","small","#f44","restaurant"
"9444",NA,"FORE STREET RESTAURANT","9444","Yes","288 FORE STREET","PORTLAND","ME","775-2717","FORE STREET RESTAURANT","288 FORE STREET","PORTLAND","CUMBERLAND","9444","S-V-M","06/06/2015","ON",43.3618198,43.3618198,"street_address","small","#f44","restaurant"
"9453",NA,"OCEAN WOODS RESORT/PJ'S","9453","Yes","71 DYKE ROAD","KENNEBUNKPORT","ME","967-1928","OCEAN WOODS RESORT/PJ'S","71 DYKE ROAD","KENNEBUNKPORT","YORK","9453","S-V-M","04/10/2015","ON",43.5128907,43.5128907,"street_address","small","#f44","restaurant"
"9465",NA,"BINGA'S STADIUM SMOKEHOUSE & SPORTS BAR","9465","Yes","77 FREE STREET","PORTLAND","ME","772-4263","BINGA'S STADIUM SMOKEHOUSE & SPORTS
BAR","77 FREE STREET","PORTLAND","CUMBERLAND","9465","S-V-M","09/30/2015","ON",43.485594,43.485594,"street_address","small","#f44","restaurant"
"9469",NA,"NOSH BAR","9469","Yes","551 CONGRESS STREET","PORTLAND","ME","749-0340","NOSH BAR","551 CONGRESS STREET","PORTLAND","CUMBERLAND","9469","S-V-M","01/27/2015","ON",43.2988376,43.2988376,"street_address","small","#f44","restaurant"
"9472",NA,"JIA MEI LE WAH","9472","Yes","60 PORTLAND ROAD","KENNEBUNK","ME","985-4981","JIA MEI LE WAH","60 PORTLAND ROAD","KENNEBUNK","YORK","9472","S-V-M","03/17/2015","ON",43.4796163,43.4796163,"street_address","small","#f44","restaurant"
"9475",NA,"HUGO'S AND EVENTIDE","9475","Yes","88 MIDDLE STREET","PORTLAND","ME","774-8538","HUGO'S AND EVENTIDE","88 MIDDLE STREET","PORTLAND","CUMBERLAND","9475","S-V-M","06/26/2015","ON",43.4961955,43.4961955,"street_address","small","#f44","restaurant"
"9477",NA,"BRAMHALL PUB","9477","Yes","769 CONGRESS STREET","PORTLAND","ME","807-4062","BRAMHALL PUB","769 CONGRESS STREET","PORTLAND","CUMBERLAND","9477","S-V-M","09/30/2015","ON",43.3843141,43.3843141,"street_address","small","#f44","restaurant"
"9487",NA,"GUAC-N-ROLL","9487","Yes","6 RAILROAD AVENUE","YORK BEACH","ME","351-3221","GUAC-N-ROLL","6 RAILROAD AVENUE","YORK BEACH","YORK","9487","S-V-M","06/02/2015","ON",43.497981,43.497981,"street_address","small","#f44","restaurant"
"9488",NA,"50 LOCAL","9488","Yes","50 MAIN STREET","KENNEBUNK","ME","617-320-4972","50 LOCAL","50 MAIN STREET","KENNEBUNK","YORK","9488","S-V-M","06/02/2015","ON",43.2499126,43.2499126,"street_address","small","#f44","restaurant"
"9491",NA,"CHEZ BISO NA  BISO","9491","Yes","52 WASHINGTON AVE","PORTLAND","ME","518-0452","CHEZ BISO NA  BISO","52 WASHINGTON AVE","PORTLAND","CUMBERLAND","9491","S-V-M","02/09/2015","ON",43.2717156,43.2717156,"street_address","small","#f44","restaurant"
"9494",NA,"ANNIE'S IRISH PUB","9494","Yes","369 MAIN STREET","OGUNQUIT","ME","604-2505","ANNIE'S IRISH PUB","369 MAIN STREET","OGUNQUIT","YORK","9494","S-V-M","03/13/2015","ON",43.4741446,43.4741446,"street_address","small","#f44","restaurant"
"9496",NA,"LITTLE TAP HOUSE","9496","Yes","106 HIGH STREET","PORTLAND","ME","590-1802","LITTLE TAP HOUSE","106 HIGH STREET","PORTLAND","CUMBERLAND","9496","S-V-M","03/19/2015","ON",43.3045331,43.3045331,"street_address","small","#f44","restaurant"
"9508",NA,"RI-RA, THE IRISH PUB & RESTAURANT","9508","Yes","72 COMMERCIAL STREET","PORTLAND","ME","203-966-3534","RI-RA, THE IRISH PUB & RESTAURANT","72 COMMERCIAL STREET","PORTLAND","CUMBERLAND","9508","S-V-M","02/20/2015","ON",43.520936,43.520936,"street_address","small","#f44","restaurant"
"9513",NA,"RYAN'S CORNER HOUSE","9513","Yes","17 WESTERN AVENUE","KENNEBUNK","ME","604-4954","RYAN'S CORNER HOUSE","17 WESTERN AVENUE","KENNEBUNK","YORK","9513","S-V-M","04/05/2015","ON",43.264059,43.264059,"street_address","small","#f44","restaurant"
"9514",NA,"IRON TAILS SALOON","9514","Yes","559 ROUTE 109","ACTON","ME","251-1403","IRON TAILS SALOON","559 ROUTE 109","ACTON","YORK","9514","S-V-M","05/01/2015","ON",43.6916898,43.6916898,"street_address","small","#f44","restaurant"
